bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN,pixval0-0,pixval0-1,pixval0-2,pixval0-3,pixval0-4,pixval0-5,pixval0-6,pixval0-7,pixval0-8,pixval1-0,pixval1-1,pixval1-2,pixval1-3,pixval1-4,pixval1-5,pixval1-6,pixval1-7,pixval1-8,pixval2-0,pixval2-1,pixval2-2,pixval2-3,pixval2-4,pixval2-5,pixval2-6,pixval2-7,pixval2-8,pixval3-0,pixval3-1,pixval3-2,pixval3-3,pixval3-4,pixval3-5,pixval3-6,pixval3-7,pixval3-8,pixval4-0,pixval4-1,pixval4-2,pixval4-3,pixval4-4,pixval4-5,pixval4-6,pixval4-7,pixval4-8,pixval5-0,pixval5-1,pixval5-2,pixval5-3,pixval5-4,pixval5-5,pixval5-6,pixval5-7,pixval5-8,pixval6-0,pixval6-1,pixval6-2,pixval6-3,pixval6-4,pixval6-5,pixval6-6,pixval6-7,pixval6-8,pixval7-0,pixval7-1,pixval7-2,pixval7-3,pixval7-4,pixval7-5,pixval7-6,pixval7-7,pixval7-8,pixval8-0,pixval8-1,pixval8-2,pixval8-3,pixval8-4,pixval8-5,pixval8-6,pixval8-7,pixval8-8
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",11,15.1662,15.1318,0.0481020,0.000216352,0.0498228,0.000227241,0.0511256,0.000238229,0.0518269,0.000249146,0.0521077,0.000260364,56254.51335767147,0.00173602,0.00133806,4.46890,2.04130,1.97939,8465.56,0.228940,0.628380,1.43520,2.80188,0.864024,3.32591,1.97500,1.41427,0.934554,1.06515,2.05674,2.54979,1.46376,2.59465,1.14560,1.36945,3.91243,2.25149,1.25017,1.83161,1.16569,1.43006,10.3249,7.78124,3.12308,2.42910,1.87559,3.41833,-0.132861,4.58794,27.2519,61.9937,64.6132,12.3947,2.49179,3.37187,1.63524,2.69862,22.6681,85.6525,696.006,123.013,16.6276,2.61929,1.91358,3.60825,1.56648,8.72319,51.1788,114.480,103.688,13.7283,1.16541,1.61039,1.68362,1.03050,1.64336,8.56856,38.2221,33.3566,7.18595,1.51032,1.39401,1.24098,2.17302,1.80404,1.08776,3.31153,6.09121,1.74207,2.67383,1.05413,-0.0101979,1.06141,1.21297,1.75553,1.38631,2.46906,1.05573,1.35322,0.388518
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",12,15.1619,15.1333,0.0480456,0.000215689,0.0497942,0.000226499,0.0511098,0.000237370,0.0517976,0.000248117,0.0520733,0.000259169,56254.51338045069,0.00180216,0.00132187,4.48848,2.05023,1.96523,8439.56,0.417402,0.339445,1.62531,2.75128,1.76601,3.27619,1.76657,1.08777,1.12084,0.766271,2.19288,2.86272,1.75799,2.73490,1.28298,1.96863,3.73744,1.68594,1.28544,1.70833,1.20105,0.992742,11.0595,9.26223,4.40735,2.23024,1.67763,3.68071,0.756799,3.99024,27.6044,60.4959,63.5262,11.3088,2.20429,3.32386,2.60388,2.01127,21.5105,86.0059,693.806,123.370,17.6524,2.32986,1.14150,3.15635,2.18265,8.78380,51.3219,117.054,101.410,13.8693,1.70196,1.82664,1.32021,0.828219,1.21131,8.84400,40.0834,34.8935,6.51072,1.62754,1.58512,0.965949,1.51252,1.44721,1.50879,2.72045,5.48656,2.01062,1.84738,1.16548,0.254977,1.01393,1.55518,1.62906,1.81370,2.41852,2.91908,1.22282,0.898099
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",13,15.1619,15.1239,0.0479956,0.000210349,0.0497242,0.000219882,0.0510489,0.000229392,0.0517628,0.000238656,0.0520552,0.000248067,56254.51340322992,0.00166663,0.00116915,4.40294,2.02863,1.97359,8517.56,0.155165,0.234850,1.36026,2.56643,1.42452,3.48993,1.10728,0.866607,1.09697,0.636640,2.06888,1.90043,1.39822,2.36974,0.615239,1.92102,4.00361,1.63840,1.42985,1.53363,1.72834,1.05398,11.5900,9.32659,3.37751,2.13650,1.73993,4.69288,1.62320,4.70744,27.2122,61.0698,62.8962,11.6371,2.37250,3.65189,2.65819,2.22603,21.9619,86.3081,700.548,120.988,16.7987,2.62470,0.716551,2.71393,2.45184,9.28724,48.8502,116.761,99.5830,12.4696,1.97064,1.70139,1.62455,1.05063,0.880664,9.30365,38.9557,32.7456,6.81148,1.29261,1.56981,0.973641,1.98202,1.92115,1.20606,3.19630,5.41620,2.25519,2.16792,0.935426,-0.0854409,0.377262,1.84210,1.68282,1.78308,2.15989,1.22754,1.35839,0.395180
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",14,15.1740,15.1314,0.0479030,0.000216761,0.0496217,0.000227835,0.0508883,0.000238973,0.0515580,0.000250070,0.0518242,0.000261511,56254.51342600914,0.00176124,0.00135822,4.47265,2.02293,1.97291,8405.56,0.299814,0.0609228,0.944363,2.95328,1.44969,2.99908,2.83861,1.01001,0.610844,0.713827,2.06665,1.98002,1.86307,2.20844,0.534794,1.60995,3.68629,1.87055,1.26457,0.812747,1.49033,0.810978,10.4949,7.87683,3.21663,2.52267,2.12529,4.09789,0.710052,4.57251,25.7922,60.5286,62.9186,11.4210,2.07749,3.27644,2.87872,2.05213,22.2635,85.8055,690.933,123.332,18.1091,1.81325,2.06459,2.94744,2.52780,8.41765,51.5917,118.216,101.437,14.1356,1.65007,1.69847,1.33905,1.36382,1.26704,7.63161,39.9013,32.8974,7.75294,1.12632,1.40772,0.309163,2.31155,1.01233,1.77617,2.20619,5.91769,2.12111,2.19064,1.43623,0.453560,0.593483,1.90577,2.28686,1.69886,2.77571,1.54419,1.66575,0.778474
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",15,15.1719,15.1230,0.0477933,0.000212998,0.0495342,0.000223276,0.0508382,0.000233550,0.0515225,0.000243648,0.0518109,0.000254012,56254.51344878837,0.00168685,0.00125827,4.46669,2.03083,1.98953,8412.56,0.486844,0.0905953,0.572389,3.06263,1.43880,3.66329,2.47100,1.35508,0.796749,1.02775,2.05889,2.05566,1.62227,2.67614,0.915255,1.83398,3.36452,1.39309,1.38401,1.57242,1.91925,1.48720,11.2355,7.92041,2.86803,2.56465,2.16669,3.88139,3.22067,4.19441,26.2890,57.8878,62.6155,10.9579,2.17291,2.97336,0.636871,2.55903,21.8178,82.9933,691.562,123.441,17.8080,2.08127,1.13223,3.96464,2.44137,8.64658,49.6469,121.772,100.380,15.0029,1.40586,1.61430,1.34141,1.40540,1.69798,8.70535,39.2299,33.8086,6.84781,0.768847,1.13841,1.01158,2.17243,1.88172,0.776807,2.76957,5.93343,1.66464,2.36178,1.45195,0.327491,0.927171,1.46675,2.47246,1.96463,2.17134,1.82497,2.17635,0.568544
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",16,15.1601,15.1322,0.0480350,0.000214605,0.0497716,0.000225145,0.0510837,0.000235735,0.0517779,0.000246189,0.0520616,0.000256921,56254.51347156759,0.00175087,0.00129203,4.53607,2.05558,1.98966,8392.56,0.501917,0.104568,1.30946,2.83677,1.21570,4.15454,1.85066,1.44892,0.968555,1.09798,1.58887,2.62548,1.61257,2.27071,1.91396,1.59353,3.66939,2.47909,0.940155,2.07182,1.63278,1.03673,11.8027,9.54867,3.59377,2.74535,1.87878,3.93013,0.852702,3.53592,28.2645,61.0791,63.1452,11.4069,2.46170,3.34238,2.92187,2.25524,22.3859,87.8812,689.943,129.387,17.6572,2.17605,2.18834,3.44327,2.35297,8.32208,50.0419,115.932,99.0796,14.1188,1.39533,2.07010,1.16568,1.42752,1.25265,8.33276,39.7308,32.7267,6.71533,1.43111,1.31753,0.678042,2.60532,1.15543,1.05814,3.04951,6.38146,2.34331,2.48885,1.58104,0.655313,1.24836,1.71456,1.63179,1.50601,2.57549,2.92411,1.62933,0.662309
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",17,15.1643,15.1422,0.0479756,0.000215193,0.0497245,0.000225915,0.0510398,0.000236684,0.0517422,0.000247339,0.0520239,0.000258270,56254.51349434681,0.00182656,0.00131180,4.46643,2.03955,1.96321,8441.56,0.302502,0.542511,0.867463,2.79616,1.65143,3.32012,1.88983,1.40844,1.24299,1.28897,2.00226,2.90564,2.03215,2.93431,1.01300,1.85408,3.62079,1.72649,1.89826,1.14105,2.12065,1.05939,11.0509,8.76974,3.38228,2.29781,1.35561,4.30319,0.917300,3.99507,26.6461,57.6887,63.6914,11.7130,2.44824,3.16979,2.25598,1.97581,20.7643,84.5080,694.021,129.998,17.4498,1.89636,1.66714,3.07887,2.14545,9.45512,48.7009,115.554,102.097,16.2172,1.82268,1.71196,1.70915,0.819390,1.27413,9.07023,38.6425,33.9344,7.21104,0.577608,1.65187,0.893714,1.97822,0.676055,1.28088,3.43000,5.88994,1.77942,2.55388,1.17070,0.536596,1.05635,1.83245,2.05970,1.30303,2.77179,2.63216,1.34791,0.861828
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",18,15.1787,15.1515,0.0475922,0.000220660,0.0493758,0.000232873,0.0506650,0.000245171,0.0513546,0.000257522,0.0516472,0.000270318,56254.51351712604,0.00182981,0.00147452,4.55356,2.05006,2.00994,8300.56,0.183414,0.821367,1.14838,2.91698,1.53228,3.51842,2.00880,1.29003,1.12519,0.919053,2.57041,2.35752,1.20505,1.93596,1.89647,1.42183,3.96584,2.30467,1.56476,1.59546,2.09846,1.43206,9.24087,8.66662,3.12584,2.58845,1.48822,4.02498,2.03949,4.02593,26.7585,54.1740,61.9644,12.8629,2.71850,3.75994,2.60846,2.09535,20.5658,80.7325,682.065,137.597,18.6514,2.49383,1.22638,3.42476,2.73124,9.17053,48.8927,116.723,100.111,15.1347,1.53539,1.50852,1.60630,1.11280,0.859890,7.93670,41.0781,36.0450,7.58259,1.35272,1.63026,1.45903,2.08563,1.63806,1.31157,3.38647,5.52468,3.22571,2.50675,1.59912,0.496826,0.558325,1.87168,2.17923,1.51351,2.24989,2.17230,1.14680,0.902495
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",19,15.1624,15.1409,0.0475178,0.000212626,0.0492224,0.000222888,0.0505201,0.000233199,0.0512254,0.000243375,0.0515207,0.000253796,56254.51353990527,0.00165348,0.00126091,4.47135,2.03688,1.98254,8353.56,-0.272193,0.762702,1.00933,2.29536,1.07792,3.53965,1.71306,1.15275,0.674492,0.661298,2.09245,2.42288,1.34422,2.71088,0.561526,1.71356,3.94910,2.20976,1.72865,2.08082,1.09923,1.20478,11.1128,8.91615,2.90039,2.67540,1.88731,3.85800,1.55951,4.48523,25.5432,60.0374,63.5493,12.1310,2.54663,3.10850,2.62894,2.43542,20.5870,83.9214,686.465,129.243,16.9335,2.35597,1.16802,3.25085,1.84227,8.12975,46.9388,115.570,99.4486,14.8000,1.43966,2.03527,1.49448,1.11952,1.57755,7.94551,37.4425,33.3675,7.11801,1.99896,1.24950,0.988100,2.22639,1.70254,1.37782,3.75723,5.98805,1.71821,1.71367,1.10942,0.517818,0.808236,1.26922,1.65573,1.60900,2.04291,2.53060,1.56975,0.844211
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",20,15.1742,15.1312,0.0480159,0.000215880,0.0497661,0.000226745,0.0510727,0.000237658,0.0517746,0.000248486,0.0520613,0.000259615,56254.51356268449,0.00176821,0.00132899,4.42688,2.03021,1.99362,8514.56,0.156083,-0.161472,1.36172,3.29057,0.949754,3.72977,2.14048,1.26261,0.783840,1.14392,2.24722,2.00966,2.04756,2.00004,0.950297,1.56060,4.02892,1.89817,1.13723,1.15860,1.44037,1.15643,9.90109,8.38637,3.16544,2.31510,2.30824,3.10137,1.73020,4.50137,25.4005,58.0403,62.1277,11.1885,2.72112,3.04490,2.42469,1.98846,23.1492,86.9605,700.292,123.348,16.9658,2.14775,3.28155,2.26624,2.55667,9.07611,51.1364,116.221,99.6109,15.1182,1.75798,2.34715,1.44740,1.15383,0.745330,8.84962,39.6120,33.9523,8.49130,1.23317,1.04622,0.469835,1.85758,1.09704,0.847455,2.21592,6.88179,2.52178,2.50935,1.20487,0.549433,0.532224,1.53040,1.52849,1.15106,2.07967,2.31228,1.60138,0.553679
"ch2/bcd/SPITZER_I2_46467584_0000_0000_1_bcd.fits",21,15.1931,15.1466,0.0478340,0.000214108,0.0496189,0.000224694,0.0508998,0.000235191,0.0515994,0.000245598,0.0518950,0.000256280,56254.51358546371,0.00176902,0.00128843,4.50858,2.05289,1.97254,8369.56,0.243147,0.960568,1.36906,3.13750,2.14735,3.89585,1.75099,1.11228,1.10559,1.04377,2.30469,2.15495,1.32560,1.97917,1.31854,1.77208,4.08749,1.95618,1.24780,1.43149,1.31865,1.18958,10.5565,7.29874,3.27727,2.03592,1.71770,3.69790,0.695995,4.00737,23.6924,53.9132,64.5837,12.1251,3.01821,3.02520,3.13660,1.99588,20.3882,82.1730,687.794,127.414,17.0566,2.15521,2.40803,3.62538,2.53664,8.34707,51.2772,125.193,98.8657,16.5698,1.65819,2.01834,1.60229,0.871451,1.24939,9.12232,40.0423,37.3064,8.05254,0.790928,1.31459,0.753809,2.60466,1.54186,1.53022,3.99180,6.30025,2.57817,2.09790,0.944829,0.00184401,0.845791,1.38495,1.69515,1.64595,2.87436,1.81949,1.60891,0.322237
