bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN,pixval0-0,pixval0-1,pixval0-2,pixval0-3,pixval0-4,pixval0-5,pixval0-6,pixval0-7,pixval0-8,pixval1-0,pixval1-1,pixval1-2,pixval1-3,pixval1-4,pixval1-5,pixval1-6,pixval1-7,pixval1-8,pixval2-0,pixval2-1,pixval2-2,pixval2-3,pixval2-4,pixval2-5,pixval2-6,pixval2-7,pixval2-8,pixval3-0,pixval3-1,pixval3-2,pixval3-3,pixval3-4,pixval3-5,pixval3-6,pixval3-7,pixval3-8,pixval4-0,pixval4-1,pixval4-2,pixval4-3,pixval4-4,pixval4-5,pixval4-6,pixval4-7,pixval4-8,pixval5-0,pixval5-1,pixval5-2,pixval5-3,pixval5-4,pixval5-5,pixval5-6,pixval5-7,pixval5-8,pixval6-0,pixval6-1,pixval6-2,pixval6-3,pixval6-4,pixval6-5,pixval6-6,pixval6-7,pixval6-8,pixval7-0,pixval7-1,pixval7-2,pixval7-3,pixval7-4,pixval7-5,pixval7-6,pixval7-7,pixval7-8,pixval8-0,pixval8-1,pixval8-2,pixval8-3,pixval8-4,pixval8-5,pixval8-6,pixval8-7,pixval8-8
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",10,15.1246,15.0930,0.0480625,0.000215054,0.0497122,0.000225545,0.0510866,0.000236331,0.0518078,0.000246929,0.0520929,0.000257773,56264.08710399225,0.00166705,0.00130386,4.25102,2.02094,1.98588,8742.56,0.425124,0.825482,1.31268,2.51852,1.21903,3.99870,2.09227,2.08443,0.814394,0.799813,2.22451,1.81930,1.40011,2.45081,0.539568,1.61472,3.76961,1.87487,1.42189,1.92692,1.95692,1.76291,14.0693,9.40337,3.37353,2.60330,2.20422,3.89188,1.12557,6.48792,28.5454,75.3051,61.4273,10.7287,2.26290,3.46241,2.14190,2.89582,25.0001,89.9982,719.819,105.204,15.0925,2.17896,1.47067,3.22800,2.69133,9.44662,49.5794,101.955,99.6672,11.8349,1.73464,1.62543,1.29993,0.886783,1.11059,8.26813,34.9880,28.1608,5.78218,1.84448,0.942539,0.678205,1.79937,2.04478,1.01910,2.84008,5.06908,2.06905,2.84005,0.746533,0.184688,0.637722,1.94836,1.32347,1.08247,2.20902,1.76334,1.55214,0.187002
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",11,15.1120,15.0945,0.0481761,0.000211586,0.0497761,0.000221117,0.0511210,0.000230895,0.0518004,0.000240369,0.0520385,0.000249989,56264.08712677148,0.00161293,0.00119778,4.15013,1.98802,1.94228,8815.56,0.214567,0.772305,1.66098,2.30482,1.24608,3.78752,2.43669,1.63689,0.762570,0.573705,2.31562,2.08348,1.10349,2.14905,0.786478,1.47513,3.70583,1.34244,1.12260,1.62231,1.27276,1.06402,13.7710,10.2178,2.99594,2.45805,1.74842,3.60747,0.214051,6.27630,27.6877,77.2650,64.0094,9.71537,2.60639,3.32759,2.87329,2.76360,25.8973,90.4332,726.124,102.965,16.3638,1.96718,1.17754,2.88811,1.59510,8.27983,46.5288,99.8669,101.135,10.8162,1.11554,1.56338,0.671841,0.821724,0.966924,8.20096,33.2554,26.8309,5.00424,1.45907,1.26711,1.27501,2.66799,1.21582,1.20014,2.86238,4.69250,1.38647,1.69416,1.40739,0.447849,0.587272,1.81813,1.89008,1.34071,2.15903,1.54029,1.66004,0.773499
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",12,15.1118,15.0955,0.0482108,0.000212752,0.0497985,0.000222526,0.0511324,0.000232578,0.0518276,0.000242399,0.0521071,0.000252432,56264.08714955069,0.00165566,0.00123067,4.19827,2.00373,1.97166,8795.56,-0.128220,0.110354,1.47567,3.16393,1.85622,4.00132,1.69807,1.53337,0.423919,0.727160,2.07885,1.99391,1.33081,2.06323,0.625195,1.39162,4.40676,0.787386,1.67262,1.54591,1.43025,1.77927,14.0078,8.93819,3.15555,2.77483,1.51791,3.78819,1.25492,5.51658,30.4428,79.3090,63.1586,10.7010,2.63418,3.75377,2.37934,2.89810,25.7944,89.4326,724.379,104.721,14.8470,2.34068,1.87361,2.76329,2.46188,8.27316,48.4568,99.1346,99.2705,11.2867,1.58314,1.86667,1.07456,0.586434,1.05003,7.49076,34.0515,25.7299,6.50783,1.54226,1.03922,1.07228,2.31058,1.39822,1.61427,2.65365,5.19928,1.80613,2.34525,1.35518,0.265872,1.32950,1.71633,2.33101,0.842998,2.76648,1.76596,1.55470,0.269283
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",13,15.1131,15.0910,0.0482334,0.000223098,0.0498282,0.000235295,0.0511693,0.000247992,0.0518568,0.000260699,0.0521228,0.000273855,56264.08717232992,0.00185240,0.00150945,4.24139,2.01482,1.98718,8778.56,0.0687771,0.626988,1.35322,2.72000,1.41749,3.56241,1.89422,2.04540,0.697259,0.977676,2.47224,2.16994,0.950182,2.15240,1.48742,1.32390,4.02324,0.953317,1.64387,1.99437,0.782067,1.43414,14.3682,9.06996,2.97158,2.90335,1.88019,3.61555,1.62681,6.20621,29.3818,80.0163,64.3379,9.40475,2.45543,3.49576,2.33842,3.33402,26.5435,89.8787,722.954,104.841,14.8034,1.90040,2.55222,3.71903,2.31222,8.91302,48.6298,99.3056,100.089,11.4552,1.59339,2.26446,1.04621,0.953926,1.25976,7.62179,34.5002,26.4908,7.18965,1.91192,1.63030,1.05414,2.06199,1.22415,1.28500,2.71263,5.17951,1.78873,2.17118,0.779774,0.224386,1.21247,1.51862,1.43985,1.43613,2.96149,2.88970,1.67354,0.146682
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",14,15.1186,15.0994,0.0476844,0.000209625,0.0493213,0.000218981,0.0506923,0.000228532,0.0514092,0.000237757,0.0517006,0.000247113,56264.08719510915,0.00166289,0.00116367,4.26879,2.02211,1.97316,8646.56,0.366447,-0.0309926,1.33331,2.37879,1.31854,4.01902,2.03316,1.62992,0.834529,1.21546,1.31714,2.41551,1.25896,2.86193,1.17445,1.70632,3.86307,1.34197,1.11528,1.53419,1.57383,1.29204,13.8410,10.1296,3.22230,2.52842,1.50640,3.39040,1.24293,5.81841,27.5425,77.5227,63.3051,9.96955,1.90466,3.66125,2.24023,2.75655,26.0494,92.2145,711.592,104.575,16.3570,1.80090,2.29214,3.67638,2.23121,7.72848,47.0118,98.0913,98.4713,12.4067,1.90836,1.87324,0.823805,1.37081,1.74221,7.47900,34.5955,28.2447,7.04863,1.45192,1.02696,1.13653,2.29821,1.38543,1.21481,2.87679,5.10658,1.79441,2.41101,1.10392,0.283792,1.34703,1.73348,2.11368,1.50746,2.78379,1.86652,1.25214,0.685748
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",15,15.1157,15.1042,0.0479274,0.000217730,0.0495706,0.000228900,0.0509508,0.000240450,0.0516763,0.000251882,0.0519571,0.000263619,56264.08721788837,0.00177209,0.00138324,4.25883,2.02966,1.96618,8706.56,0.218556,0.696974,1.02329,3.03256,0.773863,3.39520,2.28183,1.71984,1.23846,1.27091,2.36879,3.05235,1.23489,2.44138,1.53836,1.75958,3.36719,1.55241,1.70135,1.57582,1.38190,1.57214,14.2700,10.2548,3.10715,2.41347,2.09357,4.28882,1.37077,6.57797,28.7193,76.5248,62.0774,10.8996,2.27424,3.07539,2.25134,2.60827,24.4770,87.5929,716.677,110.669,15.5396,2.05102,1.50195,3.25794,2.20597,8.88580,45.6968,98.0661,102.643,11.8253,1.17089,1.30667,0.663125,1.01291,1.15664,7.12392,33.9239,29.9436,6.85404,1.81210,1.45362,0.955656,2.27112,1.43495,1.57615,3.08418,5.39849,1.45067,1.75957,1.15576,0.0574397,1.20455,1.35632,1.89724,1.51294,2.15500,1.79573,1.18259,0.538135
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",16,15.1172,15.1142,0.0482957,0.000211912,0.0499686,0.000221581,0.0513574,0.000231446,0.0520880,0.000241018,0.0523640,0.000250715,56264.08724066759,0.00162728,0.00120145,4.34198,2.00343,1.96416,8626.56,0.326581,-0.389514,0.891915,2.74036,1.12016,3.82076,2.46923,1.82783,0.873891,1.18428,2.66956,1.71952,0.916405,2.11798,0.989413,1.52191,3.83216,1.54630,1.14776,1.88525,1.91628,1.56311,13.3296,10.4038,3.64467,1.46548,1.46257,3.34947,1.20148,5.38361,30.0669,77.8017,64.1428,11.9242,1.94228,3.38066,1.73142,2.71707,24.1891,88.2741,709.835,117.593,15.6523,2.63720,1.37095,2.77830,1.96066,8.56405,47.8678,100.321,101.670,12.5341,1.32288,2.30817,1.29841,1.00389,1.14549,7.59138,34.8654,30.0157,6.76605,1.16995,1.83468,0.790871,1.64364,0.957443,0.781054,2.52396,4.90432,1.90837,2.60400,0.983012,-0.150747,0.925749,1.61878,2.00174,1.39040,2.73034,2.32596,1.37153,0.487114
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",17,15.1376,15.1110,0.0480125,0.000216180,0.0497128,0.000227038,0.0510840,0.000238131,0.0518069,0.000249076,0.0520978,0.000260302,56264.08726344682,0.00183603,0.00133741,4.31501,2.03270,1.97676,8667.56,0.291432,0.690468,1.81936,2.78511,1.64042,2.83239,1.87940,1.39714,1.15341,0.643185,1.76790,1.57551,1.01534,3.24711,1.39726,1.85028,3.53830,0.940206,1.33546,1.59978,1.56035,2.23009,13.5164,9.31324,3.13038,2.67129,1.57079,3.17765,1.72981,4.81485,27.1609,70.0416,62.9251,11.9861,1.84585,3.28253,2.08828,2.60215,24.0753,89.4543,713.479,112.123,16.7759,2.20405,2.05635,2.75958,2.37930,8.97844,48.7766,103.091,100.481,13.7476,1.50149,1.86316,2.01164,1.27577,1.72685,8.17929,37.2769,29.7308,6.32466,1.35677,1.40217,1.07978,2.31739,0.940297,2.01517,2.90416,5.92389,1.96926,2.58653,1.12404,-0.0280416,0.738711,1.89575,2.43027,1.19331,2.70093,1.95422,1.09547,0.531112
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",18,15.1461,15.1057,0.0484364,0.000211413,0.0501127,0.000220901,0.0514493,0.000230480,0.0521540,0.000239791,0.0524241,0.000249238,56264.08728622604,0.00166816,0.00117919,4.26966,2.00876,1.94511,8727.56,0.333711,0.494222,1.21986,2.58658,1.52402,3.31152,2.55636,1.28123,0.802171,0.767587,1.65593,1.86975,1.44675,2.02316,1.74893,1.35262,3.58077,0.904529,1.51653,1.38763,1.50842,1.30496,13.0773,8.93864,3.31221,1.75786,1.98739,3.76392,0.138069,4.94076,27.7703,69.7683,61.6953,11.6342,1.73322,3.56933,2.36463,2.56507,24.9875,89.2533,718.597,112.653,14.5828,2.24650,2.49927,3.51158,1.70862,9.02130,50.6776,106.289,103.266,11.4058,1.54467,1.67238,1.63759,1.46203,1.75379,7.41201,37.6994,30.8618,6.90289,1.62649,1.34812,0.742640,2.51685,1.53008,1.43682,2.56104,4.69760,1.85950,2.32109,1.25093,0.330033,1.00907,1.39128,2.16216,1.46735,2.58406,2.25126,0.977531,0.412913
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",19,15.1387,15.0929,0.0477985,0.000208312,0.0494553,0.000217332,0.0507956,0.000226428,0.0514946,0.000235179,0.0517799,0.000244039,56264.08730900527,0.00164466,0.00111626,4.26697,1.99856,1.97098,8640.56,0.391111,0.392844,1.11753,2.48401,1.26386,4.36172,3.00994,1.65476,0.859251,0.464297,1.98054,1.55605,1.07445,2.19928,0.525959,1.75515,3.91291,0.765346,1.32426,1.90687,1.54974,1.74287,11.6440,8.98399,3.50985,1.95698,1.40435,3.57235,2.59627,6.16210,29.4971,68.7607,62.2152,10.3181,2.49172,3.21236,1.95155,2.54251,23.9374,88.7421,711.101,106.869,16.0509,1.34820,1.67655,3.29280,2.20144,9.43275,50.1297,106.065,99.5736,12.4570,1.48278,1.69018,0.798312,1.50190,1.63752,8.48579,36.4728,28.6144,5.83947,1.34854,1.54630,0.553568,1.55792,1.49103,1.08512,3.07035,5.69457,1.42911,2.04968,1.29231,0.0716822,0.758387,2.07180,1.67803,1.92836,2.09406,1.97620,1.19730,0.711417
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",20,15.1473,15.1073,0.0477437,0.000213034,0.0494307,0.000223257,0.0507763,0.000233633,0.0514774,0.000243796,0.0517444,0.000254169,56264.08733178450,0.00167475,0.00126170,4.26141,2.02563,1.97339,8653.56,0.630517,0.473490,1.19925,2.64594,1.26521,3.33070,2.13874,1.73520,0.467519,0.680915,2.49557,2.36033,1.28547,1.93840,2.20893,1.27016,4.75449,1.91594,1.13118,1.63021,1.28047,1.30851,11.7606,8.06042,3.08223,1.91847,2.30305,3.09069,-0.230665,6.14309,25.7879,63.4250,63.8734,11.0974,2.23275,4.07016,2.50108,2.62369,24.5725,90.6959,712.219,106.550,15.9698,1.98691,1.83795,3.66373,2.09849,8.85797,50.1862,109.520,97.2085,12.7513,1.14039,2.13222,0.760987,0.988784,1.21035,9.08305,36.5143,31.1820,7.30310,1.62916,1.66267,1.22265,2.15478,0.851747,0.992291,2.12120,5.59403,1.95983,2.96620,1.35160,0.309537,0.529800,0.981861,2.14099,1.92857,2.33311,1.56121,1.43904,0.712973
"ch2/bcd/SPITZER_I2_46469376_0000_0000_1_bcd.fits",21,15.1534,15.1029,0.0476841,0.000216045,0.0493755,0.000227012,0.0506972,0.000238161,0.0513822,0.000249192,0.0516553,0.000260546,56264.08735456372,0.00159976,0.00134863,4.25950,2.01437,1.96324,8625.56,0.214350,-0.263115,1.01901,2.46580,1.24608,4.34374,1.88137,1.16266,0.605742,0.462346,2.05496,1.80231,1.22820,2.35542,0.601329,1.83001,4.46102,0.998026,1.74408,1.61964,1.88976,1.61586,12.2945,8.04949,3.15017,2.37774,1.59144,3.40796,1.72867,4.73470,27.5608,60.7753,62.0450,10.1484,2.08283,3.12207,2.09034,2.68458,24.3146,85.4741,709.716,108.883,16.1979,1.80788,2.21848,3.44823,2.35806,8.64278,49.7240,114.399,97.6339,12.8522,1.40060,1.84263,0.826887,1.05687,1.04039,8.75475,38.8840,30.3031,6.50210,0.581929,1.26593,1.38341,2.31618,1.01686,1.07708,2.44478,5.76446,1.89075,2.03944,0.805019,0.607215,1.12387,1.11909,1.58655,1.51560,2.39048,1.95750,1.33928,0.532748
