bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN,pixval0-0,pixval0-1,pixval0-2,pixval0-3,pixval0-4,pixval0-5,pixval0-6,pixval0-7,pixval0-8,pixval1-0,pixval1-1,pixval1-2,pixval1-3,pixval1-4,pixval1-5,pixval1-6,pixval1-7,pixval1-8,pixval2-0,pixval2-1,pixval2-2,pixval2-3,pixval2-4,pixval2-5,pixval2-6,pixval2-7,pixval2-8,pixval3-0,pixval3-1,pixval3-2,pixval3-3,pixval3-4,pixval3-5,pixval3-6,pixval3-7,pixval3-8,pixval4-0,pixval4-1,pixval4-2,pixval4-3,pixval4-4,pixval4-5,pixval4-6,pixval4-7,pixval4-8,pixval5-0,pixval5-1,pixval5-2,pixval5-3,pixval5-4,pixval5-5,pixval5-6,pixval5-7,pixval5-8,pixval6-0,pixval6-1,pixval6-2,pixval6-3,pixval6-4,pixval6-5,pixval6-6,pixval6-7,pixval6-8,pixval7-0,pixval7-1,pixval7-2,pixval7-3,pixval7-4,pixval7-5,pixval7-6,pixval7-7,pixval7-8,pixval8-0,pixval8-1,pixval8-2,pixval8-3,pixval8-4,pixval8-5,pixval8-6,pixval8-7,pixval8-8
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",10,15.1038,15.1275,0.0480212,0.000221512,0.0496827,0.000233543,0.0510701,0.000246009,0.0518085,0.000258454,0.0521116,0.000271297,56270.47545929225,0.00179468,0.00147797,4.48563,2.03653,2.00065,8478.56,0.128839,0.288804,1.33414,2.78177,1.39904,3.86115,2.43053,1.78949,0.678283,1.19329,2.52476,1.23210,1.70504,2.91915,1.54135,1.37671,3.68403,1.47641,0.951351,1.36788,1.41080,1.68186,14.5318,11.6471,3.83823,2.75575,1.57834,3.41832,1.73924,4.90276,31.4222,81.0224,63.3347,12.6343,2.65014,3.77113,2.55466,2.59846,22.6476,87.9876,697.178,124.375,17.6002,2.59857,1.17153,2.47219,3.23899,7.31276,46.4265,98.7955,100.951,14.4521,1.33118,1.61958,1.37671,1.28315,1.18521,7.31212,32.2891,28.4730,7.43567,0.884586,1.09746,0.706439,1.86583,1.72587,0.771496,2.66830,5.77339,1.74164,1.89375,1.45100,0.521719,0.198870,1.66034,1.88748,1.76039,3.00085,2.95040,1.97474,0.448352
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",11,15.0949,15.1225,0.0477463,0.000220185,0.0493850,0.000232001,0.0507642,0.000244257,0.0514842,0.000256457,0.0517558,0.000269019,56270.47548207147,0.00169048,0.00145542,4.50659,2.03358,1.99616,8389.56,-0.0603554,0.735915,1.06228,2.74978,1.28917,3.11577,2.79670,2.07462,0.804990,0.695932,2.12512,2.70697,1.14348,2.90270,0.904577,1.74632,4.13973,1.06987,1.70382,2.05494,1.22900,1.73230,13.8832,11.1375,3.65549,2.41532,2.01940,3.49107,0.409045,5.84330,32.6212,84.0831,64.1285,12.9494,3.04349,2.88875,1.97599,2.96556,22.3004,86.9818,689.442,119.309,16.8225,2.64702,0.980284,2.65323,2.11319,7.84823,48.0222,99.6675,100.452,12.5272,1.31448,1.91349,0.866206,1.01456,0.845913,7.76058,32.5780,27.4982,6.53976,1.57558,1.45607,0.701687,1.93838,0.944305,1.31155,1.64724,4.57244,1.73667,1.88884,0.890648,0.570501,0.628566,1.55258,1.78123,1.97492,2.34246,2.41831,1.46182,0.257754
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",12,15.0972,15.1197,0.0478050,0.000214638,0.0493895,0.000225047,0.0507321,0.000235812,0.0514496,0.000246431,0.0517486,0.000257321,56270.47550485069,0.00161827,0.00130422,4.45787,2.03195,1.97764,8425.56,0.588803,-0.245580,1.43781,2.96528,1.50108,3.32851,2.85050,2.36602,0.465405,-0.00507028,2.06904,2.31512,1.47638,2.21161,1.77840,1.30486,3.84657,0.933999,0.713504,1.68112,2.18229,1.28113,13.4407,11.8027,3.44433,2.83028,1.96339,4.16645,1.32506,5.35085,29.9536,85.7603,64.5891,11.6513,2.62600,3.58616,2.02924,2.78114,21.1679,87.9321,692.659,120.016,15.9678,2.22294,1.27498,3.65990,2.21402,8.10576,46.2694,99.1247,101.361,13.3436,0.940259,1.62417,1.05265,1.03834,1.65026,6.75305,31.8096,26.4962,6.88053,0.799794,1.40254,1.06380,1.99609,1.70131,1.21686,2.71694,4.87063,1.63960,1.86984,1.10849,0.387065,0.910806,1.37300,1.44599,1.07549,2.71181,1.97560,1.91849,0.710919
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",13,15.1087,15.1277,0.0475737,0.000208438,0.0492719,0.000217661,0.0506808,0.000227010,0.0514182,0.000235971,0.0516828,0.000244962,56270.47552762992,0.00159204,0.00113279,4.56894,2.04473,1.98239,8288.56,0.334382,1.01250,1.66282,3.55155,1.40564,3.86825,2.27883,1.87504,0.685269,0.603861,2.49813,1.70089,1.28827,2.49545,0.273464,1.35000,3.49954,1.52753,1.92026,1.32247,1.52266,1.79536,14.4107,12.6444,3.09223,2.32019,1.61067,3.79023,1.10164,4.96772,30.6055,86.6579,63.4812,13.4186,2.23793,3.35733,2.16985,2.36643,21.7055,85.8832,680.833,118.698,16.6134,2.60555,1.33870,3.11524,1.78323,7.20662,46.7198,102.810,100.440,15.3788,1.70083,1.82487,1.00873,1.55572,0.984680,7.82313,33.7503,28.5871,5.89069,0.840302,1.36318,0.845103,2.00546,1.78899,0.992121,2.80408,4.96172,1.33325,2.50358,0.880521,0.134171,1.04866,1.59027,1.74164,1.30941,2.69732,1.54122,1.41998,0.295366
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",14,15.1077,15.1211,0.0476207,0.000212550,0.0493311,0.000222754,0.0507660,0.000233202,0.0515243,0.000243369,0.0518240,0.000253699,56270.47555040914,0.00164819,0.00125372,4.66121,2.06406,1.99693,8216.56,0.00633236,1.20115,1.29053,2.65732,1.59350,3.81798,1.75268,2.14211,0.635477,0.920367,2.34095,2.27605,1.12810,2.41213,2.05271,1.26887,3.88838,1.36728,1.21346,1.87450,1.74959,2.50206,13.8618,11.6758,3.39893,1.68828,1.76163,3.38612,1.55046,6.12876,30.8268,88.5745,64.9789,12.7601,2.21839,2.93924,2.19857,2.79430,22.0511,85.5080,674.862,119.948,17.3892,1.91736,1.04811,2.44080,2.73282,7.67509,48.0882,104.505,100.518,13.5449,1.45782,1.82063,1.36632,1.46850,0.978730,8.13504,33.1898,31.0299,7.54344,1.23638,0.736825,0.597688,1.75633,1.92418,1.12913,2.62739,4.38314,1.78680,2.40660,0.861521,0.320868,1.30605,1.38485,1.53857,1.10707,2.17076,1.73802,1.53047,0.404906
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",15,15.1020,15.1120,0.0480083,0.000220465,0.0496524,0.000232234,0.0510450,0.000244453,0.0517864,0.000256623,0.0520663,0.000269133,56270.47557318837,0.00168548,0.00145165,4.53064,2.04315,1.98552,8406.56,0.0843987,-0.0345562,1.40959,2.45546,1.39379,3.45926,2.10844,1.94265,0.437692,0.796111,3.14318,1.56831,1.39716,2.28917,0.458839,1.38039,3.13749,1.24542,1.35189,1.53762,1.26710,1.93149,14.7763,12.2998,3.45949,1.90559,1.43199,3.56238,1.18322,6.07315,32.7755,89.4907,62.8449,12.7037,2.24202,2.96275,2.54961,2.83239,23.1179,84.1650,690.845,119.660,16.0214,2.27499,1.72769,2.55549,2.05186,8.26169,47.7201,105.106,99.6651,11.4346,1.57390,2.47625,0.665423,1.45223,1.04218,7.00644,32.4592,27.6164,7.05173,0.897959,1.26516,0.467833,2.23953,1.17109,1.14995,2.57100,5.20598,1.80997,2.58529,0.964428,0.0423556,0.270581,1.10933,2.19578,1.36604,2.20995,2.02970,1.88993,0.522474
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",16,15.0987,15.1289,0.0479211,0.000210408,0.0495561,0.000219834,0.0509392,0.000229490,0.0516778,0.000238844,0.0519645,0.000248301,56270.47559596759,0.00156936,0.00117524,4.52345,2.02549,1.97718,8363.56,0.309423,0.150799,1.43674,3.12457,1.26159,3.24767,2.13477,2.04827,0.778359,0.958736,2.60735,1.40471,1.08756,1.89552,1.00364,2.07589,3.29684,1.09107,1.67265,1.86481,1.43115,1.78218,14.2413,12.2293,3.62456,1.83640,1.98704,4.37462,2.62741,6.19355,30.2507,88.4011,64.1649,13.2245,2.04494,3.96095,1.94944,2.14221,20.6125,84.8405,687.346,124.235,15.9663,2.22222,1.27340,2.51843,2.13435,7.63368,44.9791,102.279,102.895,13.5826,1.57563,1.46985,1.07578,0.904029,1.28552,6.93637,31.5175,27.8624,6.98228,1.14742,0.960796,0.583118,1.74217,1.52180,1.27123,2.92507,4.05040,1.61446,2.23629,1.32282,0.306550,0.450207,0.982723,2.22129,1.55458,2.38991,2.22388,1.43502,0.150644
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",17,15.1071,15.1359,0.0477750,0.000219904,0.0494602,0.000231708,0.0508550,0.000243891,0.0515946,0.000256009,0.0518612,0.000268444,56270.47561874682,0.00181873,0.00144749,4.64212,2.03898,1.99061,8241.56,0.288665,0.209929,1.41503,3.18353,1.08241,3.38542,1.95528,2.50175,0.836150,0.797460,2.14608,1.65215,1.08676,2.37011,0.770912,1.38210,3.53222,1.40365,2.11575,0.965429,2.02805,1.51742,14.2950,13.1670,2.89779,2.90902,1.88444,3.26212,0.957612,5.60927,29.8956,88.2870,61.8146,13.9902,2.64811,3.68872,2.47692,2.75824,22.1738,85.9594,676.727,131.122,16.6896,2.43960,1.97334,2.79408,1.97542,7.71205,46.0274,102.681,101.281,14.2185,1.65440,1.77948,0.968469,1.51592,0.864475,7.14938,33.0777,29.0221,6.40439,0.879826,1.32484,0.322905,2.32464,1.64557,1.31727,2.34680,5.69385,1.42365,2.20378,1.36958,0.126918,0.735601,1.66132,1.65788,1.22766,2.67766,1.70120,1.33331,0.847295
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",18,15.0955,15.1395,0.0479700,0.000215014,0.0496606,0.000225604,0.0510611,0.000236462,0.0517799,0.000247091,0.0520360,0.000257932,56270.47564152604,0.00163171,0.00130705,4.70532,2.05041,1.97980,8177.56,0.552324,0.554259,1.03995,3.04893,1.50447,3.01429,2.29825,1.89489,0.861709,0.569707,2.54240,2.24528,1.48872,2.06574,1.24791,1.78013,3.78035,0.711805,1.09011,1.34928,2.24625,1.58519,14.5146,12.9928,3.19656,2.11292,1.63700,3.62439,0.230235,4.56156,31.1548,93.4314,62.9884,15.4831,2.62397,2.70723,2.34569,2.14760,20.8551,85.5793,671.518,129.032,18.4568,1.58900,1.91897,2.29289,2.22608,7.17285,46.1208,106.092,102.182,13.3568,1.66648,1.71401,1.47890,1.66251,0.930682,6.97720,33.1426,28.2186,6.62792,1.42594,1.15697,0.527952,2.07040,1.77759,0.823429,2.08363,4.31252,1.79144,1.78945,0.789596,-0.00562831,0.761163,1.76608,1.91523,1.41723,2.62646,1.64319,1.19967,0.474042
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",19,15.0894,15.1484,0.0475040,0.000214606,0.0491775,0.000225302,0.0505702,0.000236295,0.0513031,0.000247103,0.0515795,0.000258144,56270.47566430527,0.00157929,0.00131636,4.76819,2.04567,1.98458,8037.56,-0.0400413,-0.399115,1.36389,2.73070,1.26934,3.81118,2.14258,2.76725,0.0785020,0.947676,1.67500,1.31003,1.31097,2.67629,0.527001,1.44890,4.07210,1.31499,1.97848,2.01742,1.65724,1.30031,14.2350,13.1868,4.00818,2.84742,1.66893,2.53223,1.70125,5.17992,32.9078,96.4104,64.5735,14.3529,2.05444,2.61609,2.89649,2.07036,20.2250,83.4688,659.404,129.280,17.4658,2.62729,2.16262,3.41296,1.72757,6.83518,45.5330,103.643,100.947,12.5389,1.88024,1.30376,0.987896,0.817358,0.964922,6.85046,31.9062,29.9871,6.89650,1.69585,1.26539,0.822834,1.59820,1.29970,1.12213,1.67934,4.45863,1.54457,2.09018,0.857188,0.471298,1.07033,0.990495,1.45663,1.35327,2.70796,1.89719,0.960857,0.397116
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",20,15.0964,15.1526,0.0475449,0.000218023,0.0492016,0.000229460,0.0505542,0.000241231,0.0512593,0.000252919,0.0515155,0.000264927,56270.47568708449,0.00188443,0.00140774,4.71821,2.05097,2.00665,8121.56,0.733151,0.616477,1.26275,2.95042,1.56630,3.47316,2.20173,2.35132,0.293922,0.486238,2.30911,2.40733,1.32977,2.45859,1.55503,1.93044,3.38420,1.49142,1.11576,1.53528,1.57491,1.45220,13.0653,13.4213,2.67697,2.45151,1.50772,3.46360,1.94073,5.26386,31.3895,88.0128,64.1809,14.4386,2.06049,3.09960,2.09329,2.12941,19.3347,84.1800,666.477,138.773,19.1009,2.36799,1.82153,3.11825,2.38167,7.56372,43.8589,98.4873,103.712,14.9437,1.66420,2.02128,0.825183,0.973697,0.724117,7.40079,30.6356,28.0877,6.97094,1.29341,1.10762,0.751139,2.44840,1.30493,1.75334,2.00533,5.10213,1.86459,2.32952,1.33944,0.610010,0.744198,0.971078,2.28605,1.40462,3.15234,2.70727,1.18110,0.456444
"ch2/bcd/SPITZER_I2_46466816_0000_0000_1_bcd.fits",21,15.0899,15.1544,0.0480204,0.000216380,0.0496673,0.000227203,0.0510245,0.000238334,0.0517307,0.000249322,0.0519913,0.000260583,56270.47570986371,0.00168827,0.00134206,4.62634,2.01473,1.97828,8241.56,0.348391,1.02637,0.954078,3.04312,1.49908,3.48482,2.45133,2.20517,0.698804,0.745847,2.05789,1.39119,1.30913,2.51677,0.992463,1.64036,3.32441,0.844406,1.88908,0.972447,2.11125,1.36705,14.1461,13.0135,3.99705,2.32768,1.89131,2.78464,1.09869,4.64955,31.6449,89.1586,65.7949,14.1344,1.83726,2.83622,2.41823,2.45997,19.4252,85.6540,676.905,141.064,17.4561,1.98178,1.83340,2.86010,2.44047,7.30670,44.8058,93.8603,103.607,14.8430,1.96067,1.06988,0.775722,1.20964,1.03181,6.44241,30.1527,29.1083,6.17552,1.49981,1.09849,0.919684,1.69570,1.78662,0.910280,1.78555,4.31911,1.80185,2.26683,0.719148,0.542701,0.755382,1.45020,1.75520,1.56433,2.37050,2.72193,1.27381,0.549012
