bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN,pixval0-0,pixval0-1,pixval0-2,pixval0-3,pixval0-4,pixval0-5,pixval0-6,pixval0-7,pixval0-8,pixval1-0,pixval1-1,pixval1-2,pixval1-3,pixval1-4,pixval1-5,pixval1-6,pixval1-7,pixval1-8,pixval2-0,pixval2-1,pixval2-2,pixval2-3,pixval2-4,pixval2-5,pixval2-6,pixval2-7,pixval2-8,pixval3-0,pixval3-1,pixval3-2,pixval3-3,pixval3-4,pixval3-5,pixval3-6,pixval3-7,pixval3-8,pixval4-0,pixval4-1,pixval4-2,pixval4-3,pixval4-4,pixval4-5,pixval4-6,pixval4-7,pixval4-8,pixval5-0,pixval5-1,pixval5-2,pixval5-3,pixval5-4,pixval5-5,pixval5-6,pixval5-7,pixval5-8,pixval6-0,pixval6-1,pixval6-2,pixval6-3,pixval6-4,pixval6-5,pixval6-6,pixval6-7,pixval6-8,pixval7-0,pixval7-1,pixval7-2,pixval7-3,pixval7-4,pixval7-5,pixval7-6,pixval7-7,pixval7-8,pixval8-0,pixval8-1,pixval8-2,pixval8-3,pixval8-4,pixval8-5,pixval8-6,pixval8-7,pixval8-8
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",10,15.1698,15.0246,0.0474797,0.000216033,0.0492547,0.000227235,0.0506395,0.000238587,0.0513003,0.000249701,0.0515728,0.000261189,56404.51411819224,0.00172335,0.00135649,4.19868,2.04230,1.98516,8728.56,0.304748,0.306116,1.75233,2.31627,2.05020,3.79914,2.05089,0.857089,0.301906,0.706573,2.13610,2.13756,1.77754,1.80528,1.45763,1.60248,4.07161,1.07986,1.25597,1.83724,1.79275,1.83311,12.8941,6.58460,2.73931,2.59203,1.02409,2.87371,2.51400,6.86678,25.6431,60.7819,59.0962,7.12066,2.64553,2.96856,1.78806,3.01365,32.6380,101.589,718.575,71.3466,12.3168,2.05796,1.74915,2.50609,1.96506,13.9266,53.1190,122.989,93.2832,8.08681,1.16652,1.61349,1.21019,0.797705,1.25675,11.3527,43.4625,29.6508,5.13889,1.59543,1.24649,1.00824,2.09174,0.399957,1.00689,3.38618,5.85325,1.82149,2.74712,1.28850,0.0647817,1.13411,1.74375,1.96722,1.43838,3.07508,2.05672,1.26979,1.02353
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",11,15.1807,15.0313,0.0477214,0.000213136,0.0495027,0.000223555,0.0508537,0.000233985,0.0515100,0.000244137,0.0517704,0.000254570,56404.51414097147,0.00177604,0.00126477,4.23054,2.05411,1.95921,8709.56,0.483419,0.485120,1.45159,2.17584,1.51475,3.65990,2.54694,0.956044,0.478910,1.22621,2.94100,2.09458,1.26928,2.00170,1.10723,1.56247,4.03084,1.19558,2.30267,2.10925,1.12689,1.46881,12.6154,6.69830,2.30327,2.23339,1.67993,4.25185,0.631425,6.77722,24.9905,62.9451,60.6025,6.47066,1.83820,3.59502,2.51264,3.19331,31.2331,101.121,716.962,75.8084,12.6689,1.99865,1.60958,4.35686,2.00182,13.0974,52.0282,124.811,93.4831,8.52184,1.44231,2.11627,1.23929,1.06922,1.36863,11.4647,45.2396,30.2359,5.80282,1.07102,1.27714,1.14870,1.92717,1.39746,1.62064,3.91817,6.07934,2.28332,2.42416,1.59420,-0.232858,0.846852,2.07636,1.98655,1.77686,2.93226,1.57732,2.01246,1.12374
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",12,15.1788,15.0249,0.0475061,0.000216096,0.0492846,0.000227306,0.0506328,0.000238605,0.0512821,0.000249709,0.0515627,0.000261215,56404.51416375069,0.00173952,0.00135701,4.19666,2.04693,1.97331,8727.56,0.715467,-0.157776,1.52574,2.89266,1.90554,4.13038,2.14390,0.554703,0.158547,0.729534,2.84918,1.58187,1.64485,2.38221,0.860097,1.39389,4.01605,0.946172,1.31353,1.41815,1.22811,1.41581,12.5623,7.28465,2.64005,1.78820,1.31441,3.86193,2.18740,6.30016,24.7451,62.1355,59.7992,5.82798,2.70963,3.03275,2.11503,2.86817,32.0979,99.6527,718.503,72.2480,12.0828,1.91299,2.32422,3.94785,2.70161,13.6340,52.5770,124.795,91.5332,8.74558,1.98260,2.10169,1.74899,0.935912,0.923957,11.4897,46.2174,28.8400,5.27526,1.49686,1.53479,0.992104,2.38388,0.617939,1.53900,3.83750,6.07600,1.41378,2.41985,0.716142,0.394950,1.07098,1.68009,1.98190,1.84837,2.92962,2.07163,1.52490,1.03688
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",13,15.1939,15.0259,0.0477090,0.000209365,0.0495308,0.000218961,0.0508862,0.000228412,0.0515440,0.000237472,0.0518082,0.000246717,56404.51418652992,0.00167834,0.00115308,4.19427,2.02845,1.94267,8727.56,0.641582,0.803475,1.45104,2.65776,1.83175,3.65928,2.14934,0.797845,0.399780,0.705601,1.75085,1.88870,1.30935,1.09203,1.37966,1.67911,3.67815,0.923113,1.37521,1.56142,1.36783,1.87395,11.6926,5.98562,2.39061,2.47753,1.53510,3.74038,0.660911,6.56988,24.6992,59.0273,60.5512,6.02155,2.26641,3.86444,1.96385,2.79398,32.4196,101.284,718.430,73.2228,12.0061,1.51987,1.84937,3.37262,1.96547,14.1626,54.8146,126.309,92.0738,8.88070,1.16680,1.92337,1.33237,0.999732,1.53469,12.5060,44.8552,31.1926,6.05052,1.15968,1.28661,1.17779,2.10942,0.961208,1.57208,4.02978,6.42820,1.84065,2.06335,1.54433,-0.0742707,0.999895,1.45156,1.67686,1.61630,3.01407,2.57776,1.77132,0.244626
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",14,15.1963,15.0141,0.0474077,0.000215901,0.0492291,0.000227185,0.0505648,0.000238471,0.0512069,0.000249572,0.0514823,0.000261080,56404.51420930914,0.00173865,0.00135565,4.23651,2.04353,1.97753,8654.56,0.138347,1.01430,1.02242,2.22816,1.32820,4.02900,1.96329,0.137576,0.765671,1.01127,1.96609,3.03258,1.52792,2.18460,0.743910,1.04748,3.34804,0.438027,1.51338,1.78208,1.03984,1.69770,11.3638,6.04849,2.60744,2.22405,1.12461,3.56865,0.799130,7.02424,25.0823,57.6427,60.5338,5.84397,1.77045,2.81014,2.48488,3.00544,33.0258,101.502,712.209,70.2071,11.3979,1.89044,1.50131,2.88409,3.13804,14.4623,53.3441,129.862,91.4952,8.94454,1.78605,1.52014,1.79414,0.979412,2.37627,12.1702,46.3419,29.5172,5.63608,1.38187,1.81217,1.16054,2.55353,1.33140,0.852143,3.38980,6.25063,1.66601,2.98143,1.05027,0.530981,1.04983,1.50190,1.80432,1.27880,2.19771,1.63240,1.54296,0.217775
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",15,15.1754,15.0135,0.0475468,0.000220872,0.0493237,0.000233162,0.0506666,0.000245642,0.0512781,0.000258000,0.0515405,0.000270895,56404.51423208837,0.00181235,0.00148014,4.19618,2.03755,1.97031,8714.56,0.344085,0.265446,0.989735,3.15925,1.69299,3.60003,1.53436,1.13345,0.498094,0.789396,2.29236,2.47249,1.46873,2.52048,1.46090,1.29743,4.31054,0.535118,1.54736,1.65579,1.22727,1.17605,11.3965,5.68016,2.63921,2.64817,1.54883,3.47173,1.32523,7.39806,23.6181,62.5340,62.3506,6.70150,2.38673,3.42689,1.90518,3.21238,33.8653,104.317,717.411,68.4786,12.1094,2.01815,1.86909,3.37617,2.84048,13.0624,54.1722,125.180,88.9337,6.89774,2.04112,2.39230,0.784973,0.696396,1.55096,10.7748,47.5656,29.8662,5.11658,1.09533,1.45662,1.14112,2.37966,1.38871,1.84777,3.44277,4.55481,1.48757,2.02582,0.950036,0.261949,0.635312,1.85895,1.53810,1.47902,2.00935,2.18146,2.19247,0.424858
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",16,15.1967,15.0203,0.0478554,0.000219526,0.0496967,0.000231471,0.0510585,0.000243495,0.0517270,0.000255408,0.0520178,0.000267779,56404.51425486759,0.00192035,0.00143215,4.22064,2.07246,1.98078,8787.56,0.573632,0.0180990,1.46258,2.10700,1.84300,3.67115,2.71632,0.729717,-0.139162,0.532795,2.27567,2.62043,1.76431,2.42452,0.668877,1.82027,3.97939,1.06620,1.42236,2.32606,1.56977,1.76394,11.7392,6.35472,3.06191,2.13295,1.97055,3.07829,1.16174,6.76057,22.0874,57.7756,61.8625,6.61389,1.74212,4.13652,2.13171,3.04499,33.4610,102.192,723.757,70.1669,11.2727,1.61102,2.42118,3.51707,2.90273,14.7018,54.5579,128.245,93.8337,8.23166,1.39057,1.60008,1.38079,0.568283,2.20868,12.4748,46.7254,31.7950,6.49186,1.52811,1.79921,0.751906,2.67921,0.916004,1.37338,3.59571,7.17763,2.26717,2.95392,1.57745,0.411924,0.857499,1.77305,1.99613,1.46394,1.99899,1.84060,1.46201,0.814706
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",17,15.1908,14.9945,0.0475945,0.000220951,0.0494474,0.000233355,0.0508071,0.000245850,0.0514344,0.000258221,0.0517274,0.000271147,56404.51427764681,0.00185427,0.00148020,4.30257,2.06831,1.98784,8631.56,0.0953293,0.413823,1.70076,2.82703,1.36478,3.98585,1.68227,1.04372,0.408781,0.308415,2.52262,2.22489,1.46898,2.67903,1.38333,1.99091,3.52463,0.848699,1.10363,2.00098,1.64033,2.15255,11.8879,6.98924,2.19675,1.42143,1.65167,2.83945,2.71391,7.22518,24.4846,57.5252,62.4159,6.12746,2.13274,3.49124,2.44241,3.28107,36.3894,107.971,710.271,64.0275,10.4420,2.08685,1.61748,3.53496,2.99925,13.6932,56.4328,131.019,91.7558,6.73903,1.56723,1.85002,1.61371,1.43580,1.41616,12.7859,49.0210,29.0229,5.30019,1.44380,1.55965,0.974333,2.13444,1.21887,0.739294,3.90115,6.77083,1.90563,2.71254,1.72943,0.250575,0.471765,1.37817,1.75568,1.39608,2.16213,2.33868,1.61973,0.573796
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",18,15.1929,14.9977,0.0473318,0.000211578,0.0492218,0.000221994,0.0506278,0.000232300,0.0512635,0.000242184,0.0515244,0.000252361,56404.51430042604,0.00180987,0.00123835,4.29864,2.05740,1.97276,8575.56,0.408980,0.410617,1.61729,2.66305,1.67878,3.34754,1.52036,0.645415,0.405441,0.727132,2.46297,2.57366,1.87616,2.06322,1.24540,1.62315,3.69921,0.944237,1.54680,1.81499,1.22868,1.41408,11.8627,5.92039,2.87382,2.64845,1.70405,3.54515,1.08735,8.26003,23.2935,59.9535,60.1903,5.73991,1.82589,3.10407,1.89163,3.03868,36.2281,107.070,705.461,62.1700,12.0119,1.44632,2.41519,3.70906,2.14359,16.2334,54.3508,134.278,89.5947,8.34578,1.58433,2.25492,1.34671,0.457741,2.17371,12.6813,47.8060,29.9452,4.80136,1.33413,1.68897,1.21342,2.29909,0.763352,1.61024,3.98702,5.82809,1.72067,2.25617,0.866807,0.0895792,1.23492,1.53064,2.29455,2.26897,2.79350,2.00059,1.45628,0.329867
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",19,15.1871,14.9925,0.0477669,0.000210505,0.0496083,0.000220378,0.0509634,0.000230101,0.0515570,0.000239369,0.0517980,0.000248919,56404.51432320527,0.00168290,0.00118480,4.23304,2.03526,1.96188,8689.56,0.531050,0.930816,1.33920,2.38480,1.32446,3.15165,1.64192,0.845571,0.290193,0.874379,2.21971,2.31087,2.17453,1.57466,1.62042,1.53248,3.13584,0.0698307,1.95571,1.83285,1.16801,1.59008,11.7249,6.01865,2.11092,2.50944,1.09869,3.96298,1.58771,7.11206,24.4497,61.8386,60.3832,5.29452,1.77965,3.45615,2.55937,3.63945,36.1907,110.536,715.053,63.8249,10.0691,1.64765,2.13763,3.77434,2.21009,15.1163,55.4672,128.426,90.2274,7.45829,1.09571,1.93094,1.44387,1.03115,0.862555,12.4595,47.6628,29.8055,4.81879,2.07101,1.47428,1.09196,2.10042,0.951592,1.79738,3.00375,4.98405,2.30454,2.44439,1.13762,0.0520366,0.815570,1.65026,1.63666,1.98452,2.59675,2.13024,1.73970,0.772427
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",20,15.1683,15.0027,0.0479298,0.000215425,0.0497309,0.000226305,0.0511394,0.000237294,0.0517769,0.000247936,0.0520404,0.000258936,56404.51434598449,0.00168785,0.00132036,4.20960,2.03433,1.98517,8775.56,-0.464196,0.0123428,2.01855,2.10064,1.91739,4.14227,2.71063,1.11937,0.405482,1.05642,2.24013,1.83619,1.64988,2.54612,1.17558,1.24518,4.80769,1.10810,1.65108,2.00175,1.33215,1.52132,13.1332,6.83077,2.19864,2.67579,1.18590,2.97020,2.14442,7.27996,25.3420,64.4277,59.3556,5.70406,1.79062,3.14812,2.43930,3.75590,37.3370,106.502,722.561,68.2216,10.4392,1.68502,1.29456,2.77146,1.83462,14.4280,55.0062,125.771,90.5714,8.35380,1.74970,2.02952,1.29492,0.722895,1.26275,11.9946,43.7053,28.1561,4.98655,2.07855,0.787511,1.25618,2.26460,0.884828,0.636730,3.40180,5.95276,1.52779,2.29887,0.910303,-0.0692397,0.697963,1.99700,1.13606,1.22215,2.78701,1.50151,1.33574,0.969796
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",21,15.1767,15.0084,0.0473212,0.000215951,0.0491545,0.000227306,0.0505557,0.000238745,0.0512029,0.000249909,0.0514727,0.000261470,56404.51436876371,0.00183892,0.00136088,4.24267,2.05397,1.98935,8669.56,-0.00628956,0.471356,1.35739,3.12575,1.50087,4.12249,1.34240,1.33758,0.307929,1.01836,1.74304,2.29438,2.00323,2.74631,1.29453,1.51704,3.43418,0.601799,1.47628,1.98242,1.00381,1.58045,12.8822,7.77481,2.56977,2.50025,1.79039,3.12108,1.04925,7.35496,24.1358,63.2950,59.9106,6.41862,2.82145,2.82587,2.18577,3.65668,34.7828,103.794,713.512,64.7304,12.0748,1.82490,2.15540,2.49781,2.90860,15.1792,54.4821,123.143,91.9856,7.91959,1.31744,2.07119,1.91645,1.25930,1.16792,11.3389,47.3368,28.6109,5.52074,1.90200,1.69716,1.17638,2.49149,1.42420,1.49276,2.93171,5.23126,1.44495,2.52899,1.30471,0.228647,0.986156,1.27988,2.12468,1.76642,2.05968,1.73005,1.27620,0.470204
